CustomerID,frequency,monetary,avg_basket_value,customer_lifetime_days,purchase_velocity,return_ratio,churn,churn_probability
17035,3,388.33,12.1353125,66,0.045454545,0.139303483,1,0.622052312
17037,2,1253.22,16.27558442,10,0.2,0.006134969,0,0.706572622
17038,1,112.4,5.109090909,1,1,0,0,0.735688534
17040,1,449.73,29.982,1,1,0,1,0.727656362
17041,4,1065.77,15.01084507,334,0.011976048,0.004223865,0,0.133129753
17042,5,1044.38,10.65693878,245,0.020408163,0,0,0.229257009
17043,4,1735.18,17.01156863,235,0.017021277,0,0,0.239824343
17044,3,897.43,89.743,351,0.008547009,0.034907598,0,0.130806342
17045,3,339.44,15.42909091,135,0.022222222,0,1,0.485525189
17046,1,642.02,29.18272727,1,1,0,1,0.722115257
17047,3,1100.9,16.93692308,120,0.025,0,0,0.489140915
17048,6,864.32,18.00666667,216,0.027777778,0.023206751,1,0.265081239
17049,11,5594.78,17.37509317,274,0.040145985,0.002622705,0,0.072943146
17050,6,3228.84,10.2178481,204,0.029411765,0,1,0.22059919
17051,1,247.14,5.74744186,1,1,0,1,0.731955324
17052,1,413.75,4.497282609,1,1,0,0,0.727172594
17053,2,496.38,35.45571429,3,0.666666667,0.008264463,1,0.722323256
17054,6,1353.83,16.11702381,217,0.02764977,0.002493766,0,0.24999656
17058,3,1179.89,19.03048387,159,0.018867925,0,0,0.407467456
17059,5,3095.04,5.998139535,340,0.014705882,0,0,0.091971809
17060,1,234.24,46.848,1,1,0,1,0.734711828
17061,12,5116.13,50.65475248,159,0.075471698,0.028301887,0,0.168590734
17062,5,534.47,7.527746479,56,0.089285714,0.004672897,1,0.59963205
17063,11,1421.59,17.33646341,281,0.039145907,0.009174312,0,0.118992947
17064,3,859.35,13.86048387,269,0.011152416,0,0,0.225230138
17065,1,-112.35,-112.35,1,1,-1,1,0.73517119
17068,22,4531.34,15.25703704,356,0.061797753,0.004642526,0,0.020393553
17069,13,2655.22,17.24168831,346,0.037572254,0.016194332,0,0.054168149
17070,1,312.14,4.8771875,1,1,0,1,0.730073297
17071,14,2385.48,16.11810811,302,0.046357616,0.012690355,0,0.073544832
17073,4,1446.09,8.310862069,92,0.043478261,0,0,0.514706096
17075,5,813.77,10.172125,300,0.016666667,0.010380623,0,0.163511041
17076,3,841.08,33.6432,329,0.009118541,0,0,0.151714751
17078,2,378.2,13.50714286,1,2,0,0,0.670954648
17079,1,118.8,59.4,1,1,0,0,0.73864547
17080,3,285.5,31.72222222,248,0.012096774,0.012195122,0,0.273893076
17081,2,290.16,4.53375,21,0.095238095,0,0,0.719870167
17082,2,2003.85,24.73888889,286,0.006993007,0,0,0.188057576
17083,3,1405.78,27.03423077,195,0.015384615,0,1,0.331694173
17084,2,2949.75,18.20833333,1,2,0,0,0.585526598
17085,6,1555.05,8.227777778,240,0.025,0.00255102,1,0.211000531
17086,6,2050.08,21.355,57,0.105263158,0,0,0.526633798
17088,4,1991.01,17.31313043,226,0.017699115,0,0,0.246728629
17090,8,2041.85,31.90390625,350,0.022857143,0.001086957,0,0.080638334
17091,10,3802.81,19.20611111,366,0.027322404,0.00172117,0,0.048883389
17092,4,1777.78,14.22224,228,0.01754386,0,0,0.249184136
17094,2,270.2,18.01333333,5,0.4,0.027027027,1,0.735129509
17095,6,1088.2,14.13246753,313,0.019169329,0.008156607,0,0.135759873
17096,7,992.68,19.09,253,0.027667984,0.021084337,0,0.195346985
17097,9,937.92,4.403380282,364,0.024725275,0.004376368,0,0.077818565
17100,2,971.74,14.94984615,1,2,0,0,0.652014151
17101,4,1621.73,38.61261905,168,0.023809524,0,0,0.35895141
17102,1,25.5,25.5,1,1,0,1,0.739275135
17105,2,665.78,7.397555556,148,0.013513514,0,1,0.465137836
17107,7,10380.43,24.65660333,246,0.028455285,0.066122989,0,0.062894945
17109,8,869.68,7.187438017,204,0.039215686,0.027923211,0,0.254889244
17110,1,163.3,13.60833333,1,1,0,1,0.734762052
17111,1,248.61,8.287,1,1,0,0,0.73206247
17114,10,747.22,5.534962963,330,0.03030303,0.042857143,0,0.096361981
17115,5,806.9,18.76511628,225,0.022222222,0.010869565,0,0.266677804
17117,1,116.2,12.91111111,1,1,0,1,0.736034623
17118,1,157.02,15.702,1,1,0,1,0.735058872
17119,3,593.61,15.62131579,57,0.052631579,0.021406728,0,0.632432068
17120,1,307.46,17.08111111,1,1,0,1,0.730921255
17122,1,138.32,19.76,1,1,0,1,0.735815407
17123,1,345.3,38.36666667,1,1,0,1,0.731102549
17124,1,298.89,9.3403125,1,1,0,1,0.730708995
17125,1,259.35,6.48375,1,1,0,0,0.731655075
17126,7,991.85,3.785687023,211,0.033175355,0.002531646,1,0.254471966
17128,1,157.09,11.22071429,1,1,0,1,0.73479677
17131,5,2463.17,18.38186567,71,0.070422535,0,0,0.502752504
17133,7,4892.24,181.1940741,251,0.027888446,0,0,0.129032992
17134,2,425,17.70833333,158,0.012658228,0,1,0.454034103
17135,7,1139.73,21.91788462,356,0.019662921,0,0,0.092502069
17138,1,380.5,15.85416667,1,1,0,1,0.728786052
17139,15,10585.57,21.73628337,274,0.054744526,0.003680031,0,0.027917196
17140,1,465.32,23.266,1,1,0,1,0.726816335
17142,1,579,38.6,1,1,0,1,0.724483801
17144,2,984.57,20.511875,84,0.023809524,0,0,0.585198431
17146,3,749.78,21.42228571,254,0.011811024,0,1,0.250874784
17147,6,1679.64,19.76047059,290,0.020689655,0.004555809,0,0.148718128
17148,1,124.88,13.87555556,1,1,0,0,0.735848821
17152,4,1503.5,93.96875,69,0.057971014,0.083857442,1,0.565330575
17153,1,213.78,15.27,1,1,0,0,0.733447089
17154,1,329.34,14.31913043,1,1,0,0,0.730142178
17155,2,251.7,12.585,161,0.01242236,0,0,0.453690427
17157,3,306.55,20.43666667,169,0.017751479,0.017751479,0,0.417964413
17158,3,1266.97,18.91,329,0.009118541,0,0,0.143487756
17159,4,1534.73,15.04637255,151,0.026490066,0.000900901,0,0.392967165
17160,6,3518.03,15.36257642,211,0.028436019,0,0,0.204306718
17162,11,1707.21,16.25914286,277,0.039711191,0.001,0,0.118117965
17163,2,293.1,58.62,57,0.035087719,0,0,0.662598165
17164,8,2466.4,17.00965517,241,0.033195021,0.000666667,0,0.167651582
17165,1,158.68,15.868,1,1,0,1,0.735022191
17166,3,189.49,13.535,166,0.018072289,0.04,0,0.427574209
17169,4,816.88,13.61466667,134,0.029850746,0.013487476,0,0.451908494
17171,1,224.91,14.056875,1,1,0,1,0.733064511
17172,2,313.26,19.57875,5,0.4,0.002087683,0,0.7340184
17173,9,3755.65,43.1683908,126,0.071428571,0.000892061,0,0.286660944
17174,1,59.9,14.975,1,1,0,1,0.737717708
17175,5,1430.94,22.3584375,253,0.019762846,0.001156069,0,0.209120944
17176,1,306.13,20.40866667,1,1,0,1,0.731153689
17179,3,711.79,8.897375,184,0.016304348,0,1,0.373786327
17180,6,780.38,5.957099237,260,0.023076923,0.004411765,0,0.20211778
17181,2,239.92,10.43130435,317,0.006309148,0,0,0.186988803
17183,8,3286.91,43.24881579,98,0.081632653,0.025316456,0,0.367515272
17186,2,144,72,14,0.142857143,0,0,0.73748146
17187,1,203.95,20.395,1,1,0,1,0.734020591
17188,9,2275.58,25.56831461,352,0.025568182,0.020753267,0,0.07182924
17189,2,384.4,6.301639344,254,0.007874016,0,1,0.274380255
17190,3,249.74,12.487,149,0.020134228,0.00625,0,0.459849568
17191,7,2095.13,8.84021097,341,0.020527859,0,0,0.091062466
17193,9,1674.46,47.84171429,142,0.063380282,0.012924071,0,0.322479906
17194,2,262.62,9.055862069,87,0.022988506,0,1,0.603386617
17197,1,1013.01,34.93137931,1,1,0,0,0.711677009
17198,3,692.22,7.210625,348,0.00862069,0,0,0.134200469
17201,1,342.63,8.56575,1,1,0,0,0.729428629
17203,6,3563.85,23.44638158,25,0.24,0,0,0.531684711
17204,9,1352.91,20.19268657,186,0.048387097,0.096774194,1,0.256484556
17205,1,384.08,29.54461538,1,1,0,0,0.729490483
17206,1,204.24,29.17714286,1,1,0,0,0.734523113
17211,9,2299.67,10.79657277,343,0.026239067,0.009923664,0,0.076371019
17212,1,226.85,56.7125,1,1,0,1,0.735490403
17213,11,2741.08,16.71390244,327,0.033639144,0.007712082,0,0.071135958
17214,7,984.12,9.462692308,299,0.023411371,0.003636364,0,0.142378002
17217,1,113.5,12.61111111,1,1,0,1,0.736092402
17218,10,1960.72,7.155912409,364,0.027472527,0,0,0.063480968
17219,1,114.23,4.5692,1,1,0,0,0.735606263
17220,14,3198.25,6.77595339,340,0.041176471,0,0,0.04903475
17221,2,335.13,5.31952381,29,0.068965517,0,0,0.706195541
17222,1,354.15,12.64821429,1,1,0,0,0.729343002
17223,2,426.79,8.71,59,0.033898305,0,1,0.651268528
17226,1,393.49,18.73761905,1,1,0,1,0.728588011
17227,6,939.32,19.98553191,350,0.017142857,0,0,0.105974032
17228,8,1906.09,9.163894231,357,0.022408964,0,0,0.077368069
17229,2,318.76,6.78212766,47,0.042553191,0,1,0.676275137
17230,11,3466.67,47.48863014,96,0.114583333,0.06310367,1,0.315184969
17231,14,3127.82,5.728608059,350,0.04,0.003456221,0,0.045765373
17232,2,421.52,11.70888889,12,0.166666667,0,0,0.728466537
17233,1,190.88,7.6352,1,1,0,0,0.733643631
17234,1,149.89,10.70642857,1,1,0,1,0.734967876
17235,2,550.06,18.96758621,348,0.005747126,0,0,0.145907989
17236,6,916.13,8.725047619,351,0.017094017,0,0,0.105193205
17237,2,314.69,16.56263158,12,0.166666667,0,0,0.73176723
17238,17,3744.65,6.615989399,369,0.046070461,0,0,0.029261606
17239,2,379.95,23.746875,40,0.05,0.006711409,1,0.68765926
17242,2,1135.04,28.376,73,0.02739726,0,1,0.602263288
17243,30,8628.55,21.20036855,369,0.081300813,0.002379536,0,0.005761946
17244,1,954.9,30.80322581,1,1,0,0,0.713130613
17245,1,171.45,19.05,1,1,0,1,0.734850523
17247,1,282.19,5.130727273,1,1,0,0,0.73093287
17248,1,318.65,4.618115942,1,1,0,1,0.729874246
17250,2,384.52,6.745964912,258,0.007751938,0,0,0.267890658
17251,1,283.28,7.263589744,1,1,0,1,0.731027148
17252,2,353.86,4.067356322,70,0.028571429,0,1,0.632758764
17253,1,178.26,9.903333333,1,1,0,0,0.73412872
17254,2,272.44,2.4325,11,0.181818182,0,0,0.733141805
17255,2,298.41,3.825769231,259,0.007722008,0,0,0.268524061
17256,2,240,15,205,0.009756098,0,1,0.366883138
17259,2,603.37,4.865887097,221,0.009049774,0,1,0.324654179
17262,5,1253.36,104.4466667,314,0.015923567,0,0,0.143995609
17263,1,63.44,2.75826087,1,1,0,1,0.736914381
17265,2,562.9,4.432283465,42,0.047619048,0,1,0.67726418
17266,3,310.64,3.883,146,0.020547945,0,0,0.463170572
17267,2,317.62,8.358421053,1,2,0,1,0.672530037
17268,4,763.64,127.2733333,138,0.028985507,0,1,0.454062946
17272,5,2144.53,18.48732759,221,0.022624434,0.001126126,0,0.236790282
17274,1,111.98,4.147407407,1,1,0,0,0.735644507
17277,2,1065.35,15.43985507,96,0.020833333,0,1,0.557921516
17278,1,246.04,16.40266667,1,1,0,1,0.732608703
17279,1,187.83,20.87,1,1,0,0,0.734498821
17282,3,1703.41,18.12138298,170,0.017647059,0,1,0.368149741
17284,7,1641.68,5.583945578,277,0.025270758,0.001468429,0,0.153160495
17286,1,153.92,3.420444444,1,1,0,0,0.734432142
17287,7,1064.11,8.581532258,347,0.020172911,0,0,0.099526217
17288,7,1419.73,9.998098592,350,0.02,0,0,0.09298471
17289,4,936.16,8.358571429,149,0.026845638,0.001926782,0,0.417102319
17290,2,525.24,5.149411765,13,0.153846154,0,0,0.724001392
17291,1,550.8,550.8,1,1,0,1,0.754634827
17293,9,1875.11,13.8897037,353,0.025495751,0,0,0.074933847
17295,3,556.95,8.07173913,36,0.083333333,0,0,0.670972693
17297,1,131.78,2.583921569,1,1,0,0,0.735001766
17298,2,498.42,16.614,24,0.083333333,0,1,0.709974723
17299,4,669.11,11.73877193,162,0.024691358,0,0,0.400793023
17301,1,197.63,2.994393939,1,1,0,0,0.733184172
17302,6,1119.93,13.8262963,291,0.020618557,0.003490401,0,0.157824551
17303,1,250.04,4.717735849,1,1,0,1,0.731813586
17306,21,8600.73,124.6482609,343,0.06122449,0.001830863,0,0.014171964
17307,1,-152.64,-152.64,1,1,-1,1,0.733955639
17309,1,82.75,6.895833333,1,1,0,1,0.73661699
17311,2,1384.85,25.17909091,239,0.008368201,0,0,0.271576683
17312,3,644.3,46.02142857,21,0.142857143,0,1,0.694869772
17313,2,2288.13,81.71892857,14,0.142857143,0.01447178,0,0.674507215
17314,11,2514.76,18.49088235,288,0.038194444,0.006369427,0,0.098341671
17315,43,6204.46,12.74016427,357,0.120448179,0.008298755,0,0.003465622
17317,5,2524.02,229.4563636,44,0.113636364,0.067039106,0,0.569308939
17320,3,1200.62,16.44684932,268,0.01119403,0,1,0.218346732
17321,2,700.86,6.550093458,60,0.033333333,0,0,0.64028058
17323,9,908.99,4.455833333,278,0.032374101,0.007792208,0,0.146704146
17324,4,990.23,19.8046,349,0.011461318,0,0,0.120799194
17325,1,96.8,16.13333333,1,1,0,1,0.736760517
17329,2,523.11,15.85181818,301,0.006644518,0,0,0.201523423
17330,2,363.9,60.65,45,0.044444444,0,0,0.68187413
17331,1,175.2,175.2,1,1,0,1,0.743715074
17333,1,494.25,17.65178571,1,1,0,0,0.725659709
17334,3,306.6,25.55,8,0.375,0.003184713,1,0.71613536
17337,7,1944.32,3.548029197,159,0.044025157,0.023387097,1,0.313266625
17338,10,6612.18,8.734715984,345,0.028985507,0.001601025,0,0.03912858
17339,2,243.36,27.04,271,0.007380074,0,1,0.252336503
17340,16,11891.18,28.04523585,358,0.044692737,0.011013216,0,0.011001044
17341,3,781.36,4.269726776,210,0.014285714,0,1,0.322717272
17343,1,193.64,11.39058824,1,1,0,1,0.733785023
17344,1,160.57,5.0178125,1,1,0,0,0.73433916
17345,4,537.74,6.18091954,182,0.021978022,0,0,0.366016042
17346,16,2611.58,5.192007952,370,0.043243243,0.010982306,0,0.036447667
17347,1,228.96,228.96,1,1,0,0,0.74529739
17348,5,1159.52,5.393116279,284,0.017605634,0,0,0.174861153
17349,1,110.75,12.30555556,1,1,0,1,0.736151242
17350,5,1256.19,17.44708333,43,0.11627907,0.04743083,0,0.599935755
17351,3,587.15,21.7462963,238,0.012605042,0,0,0.281143007
17353,2,1740,217.5,26,0.076923077,0,1,0.681801666
17354,1,1393.06,87.06625,1,1,0,0,0.703627557
17356,1,178.22,9.38,1,1,0,1,0.734099399
17357,2,388.14,8.625333333,1,2,0,0,0.670318775
17358,2,365.85,6.200847458,53,0.037735849,0,1,0.664027422
17359,1,127.86,8.524,1,1,0,0,0.735455673
17360,3,585.79,4.43780303,167,0.017964072,0,0,0.411090805
17361,3,488.2,16.83448276,243,0.012345679,0,0,0.275427165
17362,2,312.23,8.920857143,71,0.028169014,0,1,0.632583759
17364,12,4455.73,10.76263285,331,0.036253776,0.007835821,0,0.051023397
17365,8,4801.56,10.25974359,321,0.024922118,0,0,0.069342666
17367,1,168.4,4.952941176,1,1,0,1,0.734116494
17368,9,1349.52,10.543125,315,0.028571429,1.045588235,0,0.106554572
17370,4,446.18,13.52060606,97,0.041237113,0,0,0.540628279
17371,3,423.89,4.872298851,344,0.00872093,0,0,0.142630124
17372,8,1342.68,5.307035573,322,0.02484472,0,0,0.108031151
17373,4,646.92,11.34947368,273,0.014652015,0,0,0.212110306
17374,2,495.77,17.70607143,63,0.031746032,0,1,0.642188404
17375,4,372.5,5.246478873,172,0.023255814,0.016620499,1,0.390844321
17376,2,203.2,8.466666667,241,0.008298755,0,0,0.3017857
17377,21,3925.92,9.36973747,350,0.06,0.000481928,0,0.024981652
17379,1,404.66,4.875421687,1,1,0,0,0.727453216
17381,30,20272.43,184.2948182,364,0.082417582,0.000116977,0,0.001194036
17382,1,65.4,32.7,1,1,0,0,0.738586331
17383,1,199.29,3.907647059,1,1,0,0,0.733190888
17384,2,336.4,22.42666667,200,0.01,0,0,0.373780156
17385,1,261.11,5.555531915,1,1,0,0,0.73155125
17386,6,2686.42,95.94357143,158,0.037974684,0,0,0.314019663
17387,2,784.11,10.05269231,14,0.142857143,0,0,0.715603346
17388,4,1259.56,83.97066667,210,0.019047619,0,0,0.297373068
17389,43,31300.08,139.7325,339,0.126843658,0.024495289,0,0.000114861
17391,2,508.8,169.6,1,2,0,1,0.677063861
17392,2,457.91,7.385645161,52,0.038461538,0,1,0.66296962
17394,1,203.87,50.9675,1,1,0,1,0.7357977
17396,8,7330.8,271.5111111,333,0.024024024,0,0,0.048334002
17397,2,696.41,7.569673913,1,2,0,0,0.660416174
17398,3,653.38,17.19421053,141,0.021276596,0,1,0.462161775
17400,5,2129.96,9.999812207,227,0.022026432,0,1,0.227910384
17402,13,2633.85,44.64152542,365,0.035616438,0,0,0.047200495
17403,1,281.62,8.533939394,1,1,0,0,0.731148326
17404,18,30300.82,150.7503483,357,0.050420168,0.013117188,0,0.000718193
17405,5,967.22,10.28957447,150,0.033333333,0.029787234,0,0.396295987
17406,5,1928.72,16.62689655,37,0.135135135,0.003826531,1,0.587649626
17408,1,32.65,16.325,1,1,0,1,0.738550056
17409,2,771.85,59.37307692,64,0.03125,0,1,0.634041797
17410,5,1214.72,18.98,200,0.025,0,0,0.296432767
17411,4,748.94,17.4172093,354,0.011299435,0.026845638,0,0.12002184
17412,7,1258.06,19.06151515,370,0.018918919,0,0,0.08191996
17414,2,778,129.6666667,142,0.014084507,0,0,0.482516489
17415,1,507.84,36.27428571,1,1,0,0,0.726376303
17416,9,6838.34,25.23372694,252,0.035714286,0.008438819,0,0.08391897
17418,2,463.46,15.44866667,282,0.007092199,0,0,0.229380686
17419,14,4200.97,20.19697115,356,0.039325843,0.002136752,0,0.037827983
17420,3,598.83,19.961,324,0.009259259,0,0,0.161191301
17422,10,1853.13,13.72688889,280,0.035714286,0.02642369,0,0.120982581
17423,4,663.63,23.70107143,173,0.023121387,0.090261283,0,0.380317397
17425,2,759.17,17.65511628,42,0.047619048,0,0,0.671957019
17426,7,5022.26,18.46419118,278,0.025179856,0.003893576,0,0.09986546
17427,1,100.8,50.4,1,1,0,0,0.738625536
17428,33,17078.45,49.79139942,369,0.089430894,0.004133545,0,0.001395945
17429,4,512.12,12.19333333,99,0.04040404,0.012987013,1,0.534123671
17430,2,265.76,18.98285714,333,0.006006006,0,0,0.167603573
17431,1,403.3,9.379069767,1,1,0,1,0.727757823
17432,2,365.76,7.62,20,0.1,0,0,0.719339176
17433,1,303.16,5.614074074,1,1,0,0,0.730369991
17434,9,2333.42,16.90884058,83,0.108433735,0.004747774,0,0.408854321
17436,2,216.3,24.03333333,226,0.008849558,0,0,0.329050111
17438,2,378.3,19.91052632,7,0.285714286,0.03,1,0.733522894
17440,5,177.1,22.1375,100,0.05,0.060344828,1,0.526142271
17442,10,2210.26,15.78757143,336,0.029761905,0.004026846,0,0.076264836
17443,1,534.24,534.24,1,1,0,1,0.75416006
17444,3,2940.04,21.77807407,26,0.115384615,0,1,0.610928489
17446,2,120.9,13.43333333,134,0.014925373,0,1,0.513828107
17447,2,541.53,15.0425,32,0.0625,0,0,0.695695304
17448,1,-4287.63,-4287.63,1,1,-1,1,0.592657198
17449,8,2504.86,8.977992832,358,0.022346369,0.006278027,0,0.070914524
17450,55,187482.17,534.1372365,360,0.152777778,0.013965145,0,8.65E-15
17451,10,1648.95,15.41074766,105,0.095238095,0.021222411,0,0.372241995
17453,2,486.72,25.61684211,47,0.042553191,0,0,0.672222971
17454,4,517.53,8.484098361,168,0.023809524,0,1,0.393957505
17455,1,131.7,16.4625,1,1,0,1,0.73580875
17456,1,249.86,14.69764706,1,1,0,1,0.732401917
17457,5,1737.7,91.45789474,213,0.023474178,0,1,0.264143498
17458,1,316.5,5.861111111,1,1,0,0,0.730007981
17459,2,657.3,5.921621622,17,0.117647059,0,0,0.715056295
17460,8,452.63,12.23324324,295,0.027118644,0.340909091,0,0.146873648
17461,3,757.46,6.823963964,7,0.428571429,0,0,0.701108505
17462,3,662.94,23.67642857,233,0.012875536,0.013392857,0,0.287426951
17463,6,1881.36,8.590684932,297,0.02020202,0.004587156,0,0.137699088
17464,1,289.96,32.21777778,1,1,0,1,0.732299233
17466,2,763.28,18.61658537,69,0.028985507,0,0,0.621968696
17468,2,137,27.4,5,0.4,0,0,0.739368563
17469,6,1843.06,20.47844444,189,0.031746032,0.011568123,0,0.281427367
17470,5,1125.07,14.42397436,324,0.015432099,0,0,0.133161522
17472,3,710.29,3.924254144,109,0.027522936,0,1,0.524685217
17475,1,194.37,13.88357143,1,1,0,0,0.733909696
17480,2,506.51,16.33903226,4,0.5,0.005952381,0,0.725999892
17481,5,1249.34,15.05228916,91,0.054945055,0.000943396,0,0.505537963
17483,3,414.04,19.71619048,118,0.025423729,0,0,0.518039561
17486,1,396.87,16.53625,1,1,0,1,0.728362476
17489,2,376.64,12.98758621,154,0.012987013,0,0,0.463577195
17490,11,1926.88,22.4055814,176,0.0625,0.110675808,0,0.229363042
17491,11,3541.92,32.19927273,367,0.029972752,0.000497018,0,0.047041664
17492,1,374.57,31.21416667,1,1,0,1,0.729857355
17495,2,497.56,18.42814815,32,0.0625,0,0,0.69724024
17496,1,271.05,27.105,1,1,0,1,0.732531568
17498,1,272.22,16.01294118,1,1,0,0,0.731850557
17499,1,622.88,15.572,1,1,0,1,0.721851524
17500,3,1138,227.6,13,0.230769231,0,0,0.701510022
17501,2,288.6,16.03333333,1,2,0,1,0.673947758
17502,4,689.1,24.61071429,20,0.2,0,0,0.67569131
17503,2,558.96,14.70947368,36,0.055555556,0,0,0.688413893
17504,10,2745.28,19.60914286,117,0.085470085,0.142857143,1,0.315312685
17505,2,1145.84,22.03538462,45,0.044444444,0,1,0.65449777
17506,2,294.29,18.393125,6,0.333333333,0.022058824,0,0.735506557
17507,2,605.58,6.881590909,48,0.041666667,0,1,0.665428426
17508,1,387.31,17.605,1,1,0,1,0.728696332
17509,11,6100.74,16.53317073,6,1.833333333,0.001133144,0,0.316680169
17510,1,308.48,15.424,1,1,0,0,0.730795376
17511,46,88125.38,81.90091078,371,0.123989218,0.024392179,0,2.03E-08
17512,11,2920.04,27.54754717,273,0.04029304,0.000363372,0,0.104527572
17513,1,513.2,85.53333333,1,1,0,0,0.729132463
17514,1,208.65,5.21625,1,1,0,1,0.733004816
17515,4,639.02,7.345057471,287,0.013937282,0,0,0.193473309
17516,5,768.08,5.606423358,271,0.018450185,0,0,0.199662575
17517,1,153.94,13.99454545,1,1,0,1,0.735045713
17519,7,1839.07,22.15746988,352,0.019886364,0.00243309,0,0.087014656
17520,1,546.81,18.227,1,1,0,0,0.724192383
17521,4,721.96,15.69478261,175,0.022857143,0.001930502,0,0.373936222
17522,5,1070.71,14.66726027,217,0.023041475,0,0,0.271947537
17523,4,652.74,19.78,8,0.5,0,0,0.684798273
17524,1,145,24.16666667,1,1,0,1,0.73588464
17525,1,422.7,46.96666667,1,1,0,1,0.729423174
17526,8,706.7,30.72608696,365,0.021917808,0.206225681,0,0.085779298
17527,6,888.86,18.14,165,0.036363636,0.05399568,0,0.353325556
17528,11,3540.1,13.61576923,71,0.154929577,0.003755869,0,0.35465204
17530,10,2385,6.053299492,364,0.027472527,0,0,0.05994329
17531,2,293.45,19.56333333,70,0.028571429,0.007407407,1,0.635837164
17534,1,223.36,24.81777778,1,1,0,0,0.733734917
17535,1,164.4,12.64615385,1,1,0,1,0.734675452
17536,1,76.5,25.5,1,1,0,1,0.737864398
17537,2,897.62,11.96826667,274,0.00729927,0,0,0.229855113
17538,1,98.42,10.93555556,1,1,0,0,0.736414956
17540,3,570.4,21.93846154,308,0.00974026,0.005181347,0,0.180508252
17542,1,170.75,6.83,1,1,0,1,0.734159959
17545,3,645.96,4.454896552,1,3,0,0,0.59769074
17547,1,-11.8,-5.9,1,1,-1,1,0.738528899
17548,3,-141.48,-8.322352941,156,0.019230769,-1.439393939,1,0.457993309
17549,2,148.86,24.81,28,0.071428571,0,0,0.714474624
17550,3,267.16,6.360952381,46,0.065217391,0,1,0.662581148
17551,1,306.84,7.135813953,1,1,0,1,0.730355471
17552,6,909.96,17.84235294,330,0.018181818,0.015536723,0,0.123003807
17553,1,1487.6,743.8,1,1,0,1,0.740158431
17554,5,1952.45,22.18693182,147,0.034013605,0,0,0.3696027
17555,2,483.26,4.559056604,315,0.006349206,0,0,0.183947914
17556,1,157.9,26.31666667,1,1,0,1,0.735649908
17557,3,541.46,15.92529412,67,0.044776119,0,0,0.615235356
17560,4,854.95,32.88269231,216,0.018518519,0,1,0.295991452
17561,1,167.62,3.643913043,1,1,0,0,0.734062162
17562,8,1107.38,17.3028125,160,0.05,0.004920049,0,0.322315959
17564,3,454.01,9.265510204,56,0.053571429,0,0,0.638492566
17566,2,901.21,5.929013158,18,0.111111111,0,0,0.706451034
17567,10,4012.56,22.66983051,366,0.027322404,0.084019769,0,0.047551263
17569,1,344.14,11.86689655,1,1,0,1,0.729580059
17571,4,1498.51,5.01173913,249,0.016064257,0,0,0.224688812
17572,4,226.75,18.89583333,303,0.01320132,0,0,0.182893899
17573,4,362.9,13.95769231,65,0.061538462,0.01986755,0,0.606983872
17574,1,185.65,23.20625,1,1,0,1,0.734695443
17576,22,3457.78,8.292038369,358,0.061452514,0.020470829,0,0.023279441
17578,2,124.74,20.79,28,0.071428571,0.533333333,1,0.714919132
17579,4,440.2,8.465384615,175,0.022857143,0.0078125,0,0.382923725
17580,3,215.72,4.793777778,106,0.028301887,0,1,0.548474768
17581,31,10736.11,23.75245575,372,0.083333333,0.011260877,0,0.003873078
17582,1,175.27,6.043793103,1,1,0,1,0.733987818
17584,3,1227.3,34.09166667,121,0.024793388,0.02690583,0,0.483844041
17585,4,1133.07,5.294719626,229,0.017467249,0,1,0.264736108
17588,3,1240.2,53.92173913,133,0.022556391,0,1,0.460316917
17589,4,2404.17,9.502648221,181,0.022099448,0,0,0.308418399
17590,3,1479.22,7.359303483,38,0.078947368,0,0,0.637527586
17591,8,2215.02,13.26359281,294,0.027210884,0.000992063,0,0.118863697
17593,6,3911.56,18.19330233,350,0.017142857,0.001938611,0,0.071832005
17594,2,993.18,19.8636,170,0.011764706,0,0,0.410016211
17595,2,388.79,4.684216867,25,0.08,0,0,0.710917249
17596,7,2827.93,10.47381481,346,0.020231214,0,0,0.079702911
17597,1,2044.37,37.17036364,1,1,0,1,0.680583769
17600,1,161.67,12.43615385,1,1,0,0,0.734739486
17601,1,116.01,12.89,1,1,0,1,0.736038689
17602,8,5050.77,8.939415929,322,0.02484472,0.003869407,0,0.066536188
17603,5,-1165.3,-77.68666667,218,0.02293578,-3.387096774,0,0.331882766
17604,2,309.36,4.91047619,95,0.021052632,0,1,0.585671007
17608,2,193.42,3.278305085,1,2,0,0,0.676105145
17609,6,1103.92,4.638319328,287,0.020905923,0.002773925,0,0.162189417
17611,19,3947.87,6.783281787,358,0.053072626,0.003134796,0,0.026930977
17612,10,1992.76,14.03352113,245,0.040816327,0.011751539,0,0.152447836
17613,17,4509.37,14.13595611,283,0.060070671,0.010526316,0,0.052011852
17614,1,390.07,3.9007,1,1,0,0,0.727809892
17615,3,329.6,23.54285714,92,0.032608696,0,1,0.574036262
17616,3,571.2,190.4,195,0.015384615,0,1,0.36998363
17618,3,971.58,12.45615385,357,0.008403361,0,0,0.121645685
17619,1,218.52,2.837922078,1,1,0,1,0.732589176
17620,1,81.44,20.36,1,1,0,0,0.737431019
17621,4,1336.1,49.48518519,334,0.011976048,0.007843137,0,0.129879991
17623,1,527.05,15.97121212,1,1,0,0,0.724623334
17624,2,843.48,16.8696,204,0.009803922,0,0,0.349037035
