CustomerID,frequency,monetary,avg_basket_value,customer_lifetime_days,purchase_velocity,return_ratio,churn
16841,7,1774.62,15.16769231,251,0.027888446,0.007162041,0
16842,4,1260.44,19.694375,239,0.016736402,0.001445087,0
16843,17,10183.82,26.87023747,285,0.059649123,0.000492417,0
16846,1,214.32,19.48363636,1,1,0,0
16847,1,193.44,16.12,1,1,0,0
16848,1,281.42,20.10142857,1,1,0,0
16849,1,124.57,15.57125,1,1,0,1
16850,1,332.41,17.49526316,1,1,0,1
16851,3,342.45,17.1225,48,0.0625,0,0
16852,2,144.91,16.10111111,166,0.012048193,0,0
16855,2,328.4,17.28421053,20,0.1,0,0
16856,1,35.4,17.7,1,1,0,0
16858,2,345.89,26.60692308,3,0.666666667,0.096385542,1
16859,5,473.14,6.571388889,156,0.032051282,0.260670732,1
16861,3,151.65,18.95625,309,0.009708738,0.052631579,0
16863,4,481.35,17.19107143,338,0.01183432,0.043367347,0
16866,3,207.74,18.88545455,21,0.142857143,0,1
16869,5,805.62,6.245116279,153,0.032679739,0.006884682,0
16871,7,2761.49,19.86683453,249,0.02811245,0.0024,0
16872,3,680.02,97.14571429,108,0.027777778,0,0
16873,10,7066.31,24.45089965,360,0.027777778,0.003921569,0
16875,9,2023.47,16.45097561,276,0.032608696,0.02394636,0
16877,6,853.72,5.369308176,196,0.030612245,0,0
16878,2,0,0,60,0.033333333,0,0
16880,7,1519.08,8.534157303,159,0.044025157,0,0
16881,1,432,432,1,1,0,0
16882,3,705.12,18.08,251,0.011952191,0,0
16883,2,276.73,7.282368421,185,0.010810811,0,1
16884,2,429.84,16.53230769,1,2,0,0
16885,3,471.51,4.668415842,342,0.00877193,0,0
16887,1,194.88,5.267027027,1,1,0,0
16889,3,1578.67,11.69385185,143,0.020979021,0,1
16891,5,809.7,3.988669951,370,0.013513514,0,0
16892,7,496.84,4.919207921,322,0.02173913,0.017021277,0
16893,1,145.93,3.242888889,1,1,0,1
16895,1,219.14,3.175942029,1,1,0,0
16897,3,213.03,4.841590909,15,0.2,0.25862069,1
16898,4,444.46,2.726748466,343,0.011661808,0.085492228,0
16899,6,1281.56,10.25248,353,0.016997167,0,0
16900,5,187.69,2.288902439,52,0.096153846,0.152143845,0
16902,1,1706.88,38.79272727,1,1,0,1
16903,1,373.24,6.220666667,1,1,0,0
16904,16,3754.27,5.287704225,363,0.044077135,0,0
16905,8,3085.48,14.7630622,367,0.021798365,0.000710732,0
16906,4,579.77,6.234086022,167,0.023952096,0,0
16907,5,981.65,6.500993377,337,0.014836795,0,0
16909,2,364.14,19.16526316,9,0.222222222,0.004608295,0
16910,8,1510.06,2.760621572,87,0.091954023,0,0
16912,14,2528.67,24.08257143,301,0.046511628,0.014792899,0
16913,1,113.44,14.18,1,1,0,1
16914,1,208.46,5.485789474,1,1,0,0
16915,6,621.68,10.90666667,275,0.021818182,0,0
16916,2,576.26,4.02979021,349,0.005730659,0,0
16917,1,391.52,43.50222222,1,1,0,1
16918,7,1043.34,8.025692308,268,0.026119403,0.018361582,0
16919,11,2596.45,7.940214067,213,0.051643192,0,1
16921,1,169.79,2.829833333,1,1,0,0
16923,26,6666.83,9.578778736,351,0.074074074,0.073515551,0
16924,4,739.5,8.308988764,63,0.063492063,0.027083333,0
16926,1,230.25,16.44642857,1,1,0,1
16927,3,543.05,90.50833333,246,0.012195122,0,1
16928,19,2781.5,13.05868545,293,0.064846416,0.009551098,0
16929,7,1295.39,16.82324675,152,0.046052632,0,0
16930,3,380.55,7.047222222,43,0.069767442,0,0
16931,21,4604.22,5.127193764,365,0.057534247,0,0
16932,1,161.94,3.055471698,1,1,0,0
16933,5,530.08,10.81795918,239,0.020920502,0.024911032,0
16934,2,950.93,15.33758065,1,2,0,0
16936,1,262.68,4.608421053,1,1,0,0
16938,5,1903.13,7.864173554,301,0.016611296,1.47804878,0
16940,3,3049.88,9.999606557,238,0.012605042,0,0
16942,10,1894.11,6.692968198,216,0.046296296,0.004956629,0
16943,3,816.73,24.74939394,107,0.028037383,0,1
16945,19,4345.5,17.45180723,337,0.056379822,0,0
16947,1,406.48,19.35619048,1,1,0,1
16948,3,435.02,22.89578947,188,0.015957447,0,1
16949,7,1161.27,19.03721311,313,0.022364217,0.001265823,0
16950,3,1178.56,28.06095238,311,0.009646302,0,0
16951,4,1262.75,14.51436782,181,0.022099448,0.009188361,1
16952,2,167.61,10.475625,1,2,0,1
16953,1,20.8,20.8,1,1,0,0
16954,9,2085.08,38.61259259,359,0.025069638,0,0
16955,5,493.67,18.98730769,189,0.026455026,0.081300813,1
16956,2,292.34,16.24111111,9,0.222222222,0.017857143,0
16957,2,416.64,26.04,43,0.046511628,0,1
16959,1,117.35,16.76428571,1,1,0,0
16960,3,507.05,5.02029703,214,0.014018692,0,0
16961,1,234.17,16.72642857,1,1,0,1
16963,1,110.55,15.79285714,1,1,0,1
16965,1,201.19,7.738076923,1,1,0,1
16966,10,2148.47,69.30548387,232,0.043103448,0.001516684,0
16967,1,319.02,15.19142857,1,1,0,1
16968,2,439.43,14.17516129,104,0.019230769,0,0
16969,3,650.41,15.48595238,153,0.019607843,0,0
16971,2,232.21,5.528809524,36,0.055555556,0.014084507,0
16976,1,251.52,125.76,1,1,0,1
16978,1,344.33,8.828974359,1,1,0,0
16979,8,1809.05,19.87967033,295,0.027118644,0.005813953,0
16980,2,1078.96,12.40183908,37,0.054054054,0,1
16982,1,384.06,17.45727273,1,1,0,0
16983,8,1920.2,12.88724832,357,0.022408964,0.009516837,0
16984,5,4392.42,10.50818182,53,0.094339623,0.006229236,0
16985,11,5461.62,45.13735537,342,0.032163743,0.001092896,0
16986,2,1873.2,624.4,1,2,0,0
16987,7,1625.05,12.59728682,203,0.034482759,0,0
16988,1,126.12,18.01714286,1,1,0,0
16989,6,1133.25,94.4375,144,0.041666667,0,0
16990,1,179,179,1,1,0,1
16992,6,1601.86,16.86168421,300,0.02,0.003500583,0
16995,1,-1.25,-1.25,1,1,-1,1
16996,9,1427.46,34.81609756,329,0.027355623,0.018726592,0
16997,3,702,58.5,38,0.078947368,0,1
16998,6,287.02,47.83666667,155,0.038709677,0.04109589,1
16999,2,484.82,21.07913043,51,0.039215686,0,0
17001,11,3989.57,23.60692308,359,0.030640669,0,0
17002,4,1487.78,29.7556,218,0.018348624,0.001474926,0
17004,2,1412.94,32.11227273,47,0.042553191,0,0
17006,4,781.78,17.76772727,71,0.056338028,0,0
17007,7,877.43,16.55528302,307,0.022801303,0.017035775,0
17010,2,185.46,15.455,2,1,0.017241379,0
17011,1,270.9,18.06,1,1,0,0
17014,4,565.58,7.541066667,59,0.06779661,0.020833333,0
17015,3,1842.56,8.491059908,157,0.01910828,0,0
17017,27,8574.11,31.99294776,370,0.072972973,0.009073038,0
17018,2,920.1,57.50625,286,0.006993007,0,0
17019,4,1272.61,5.438504274,358,0.011173184,0,0
17022,1,71,10.14285714,1,1,0,0
17024,3,95.85,31.95,113,0.026548673,0,0
17025,3,357.77,39.75222222,313,0.009584665,0,0
17026,2,154.83,38.7075,185,0.010810811,0,1
17027,7,848.59,5.474774194,239,0.029288703,0.014457831,0
17029,2,716,358,127,0.015748031,0,1
17030,1,146.87,13.35181818,1,1,0,0
17031,2,380.35,17.28863636,144,0.013888889,0,0
17033,3,1030.14,36.79071429,274,0.010948905,0,0
17034,4,734.57,22.9553125,272,0.014705882,0.009852217,0
17035,3,388.33,12.1353125,66,0.045454545,0.139303483,1
17037,2,1253.22,16.27558442,10,0.2,0.006134969,0
17038,1,112.4,5.109090909,1,1,0,0
17040,1,449.73,29.982,1,1,0,1
17041,4,1065.77,15.01084507,334,0.011976048,0.004223865,0
17042,5,1044.38,10.65693878,245,0.020408163,0,0
17043,4,1735.18,17.01156863,235,0.017021277,0,0
17044,3,897.43,89.743,351,0.008547009,0.034907598,0
17045,3,339.44,15.42909091,135,0.022222222,0,1
17046,1,642.02,29.18272727,1,1,0,1
17047,3,1100.9,16.93692308,120,0.025,0,0
17048,6,864.32,18.00666667,216,0.027777778,0.023206751,1
17049,11,5594.78,17.37509317,274,0.040145985,0.002622705,0
17050,6,3228.84,10.2178481,204,0.029411765,0,1
17051,1,247.14,5.74744186,1,1,0,1
17052,1,413.75,4.497282609,1,1,0,0
17053,2,496.38,35.45571429,3,0.666666667,0.008264463,1
17054,6,1353.83,16.11702381,217,0.02764977,0.002493766,0
17058,3,1179.89,19.03048387,159,0.018867925,0,0
17059,5,3095.04,5.998139535,340,0.014705882,0,0
17060,1,234.24,46.848,1,1,0,1
17061,12,5116.13,50.65475248,159,0.075471698,0.028301887,0
17062,5,534.47,7.527746479,56,0.089285714,0.004672897,1
17063,11,1421.59,17.33646341,281,0.039145907,0.009174312,0
17064,3,859.35,13.86048387,269,0.011152416,0,0
17065,1,-112.35,-112.35,1,1,-1,1
17068,22,4531.34,15.25703704,356,0.061797753,0.004642526,0
17069,13,2655.22,17.24168831,346,0.037572254,0.016194332,0
17070,1,312.14,4.8771875,1,1,0,1
17071,14,2385.48,16.11810811,302,0.046357616,0.012690355,0
17073,4,1446.09,8.310862069,92,0.043478261,0,0
17075,5,813.77,10.172125,300,0.016666667,0.010380623,0
17076,3,841.08,33.6432,329,0.009118541,0,0
17078,2,378.2,13.50714286,1,2,0,0
17079,1,118.8,59.4,1,1,0,0
17080,3,285.5,31.72222222,248,0.012096774,0.012195122,0
17081,2,290.16,4.53375,21,0.095238095,0,0
17082,2,2003.85,24.73888889,286,0.006993007,0,0
17083,3,1405.78,27.03423077,195,0.015384615,0,1
17084,2,2949.75,18.20833333,1,2,0,0
17085,6,1555.05,8.227777778,240,0.025,0.00255102,1
17086,6,2050.08,21.355,57,0.105263158,0,0
17088,4,1991.01,17.31313043,226,0.017699115,0,0
17090,8,2041.85,31.90390625,350,0.022857143,0.001086957,0
17091,10,3802.81,19.20611111,366,0.027322404,0.00172117,0
17092,4,1777.78,14.22224,228,0.01754386,0,0
17094,2,270.2,18.01333333,5,0.4,0.027027027,1
17095,6,1088.2,14.13246753,313,0.019169329,0.008156607,0
17096,7,992.68,19.09,253,0.027667984,0.021084337,0
17097,9,937.92,4.403380282,364,0.024725275,0.004376368,0
17100,2,971.74,14.94984615,1,2,0,0
17101,4,1621.73,38.61261905,168,0.023809524,0,0
17102,1,25.5,25.5,1,1,0,1
17105,2,665.78,7.397555556,148,0.013513514,0,1
17107,7,10380.43,24.65660333,246,0.028455285,0.066122989,0
17109,8,869.68,7.187438017,204,0.039215686,0.027923211,0
17110,1,163.3,13.60833333,1,1,0,1
17111,1,248.61,8.287,1,1,0,0
17114,10,747.22,5.534962963,330,0.03030303,0.042857143,0
17115,5,806.9,18.76511628,225,0.022222222,0.010869565,0
17117,1,116.2,12.91111111,1,1,0,1
17118,1,157.02,15.702,1,1,0,1
17119,3,593.61,15.62131579,57,0.052631579,0.021406728,0
17120,1,307.46,17.08111111,1,1,0,1
17122,1,138.32,19.76,1,1,0,1
17123,1,345.3,38.36666667,1,1,0,1
17124,1,298.89,9.3403125,1,1,0,1
17125,1,259.35,6.48375,1,1,0,0
17126,7,991.85,3.785687023,211,0.033175355,0.002531646,1
17128,1,157.09,11.22071429,1,1,0,1
17131,5,2463.17,18.38186567,71,0.070422535,0,0
17133,7,4892.24,181.1940741,251,0.027888446,0,0
17134,2,425,17.70833333,158,0.012658228,0,1
17135,7,1139.73,21.91788462,356,0.019662921,0,0
17138,1,380.5,15.85416667,1,1,0,1
17139,15,10585.57,21.73628337,274,0.054744526,0.003680031,0
17140,1,465.32,23.266,1,1,0,1
17142,1,579,38.6,1,1,0,1
17144,2,984.57,20.511875,84,0.023809524,0,0
17146,3,749.78,21.42228571,254,0.011811024,0,1
17147,6,1679.64,19.76047059,290,0.020689655,0.004555809,0
17148,1,124.88,13.87555556,1,1,0,0
17152,4,1503.5,93.96875,69,0.057971014,0.083857442,1
17153,1,213.78,15.27,1,1,0,0
17154,1,329.34,14.31913043,1,1,0,0
17155,2,251.7,12.585,161,0.01242236,0,0
17157,3,306.55,20.43666667,169,0.017751479,0.017751479,0
17158,3,1266.97,18.91,329,0.009118541,0,0
17159,4,1534.73,15.04637255,151,0.026490066,0.000900901,0
17160,6,3518.03,15.36257642,211,0.028436019,0,0
17162,11,1707.21,16.25914286,277,0.039711191,0.001,0
17163,2,293.1,58.62,57,0.035087719,0,0
17164,8,2466.4,17.00965517,241,0.033195021,0.000666667,0
17165,1,158.68,15.868,1,1,0,1
17166,3,189.49,13.535,166,0.018072289,0.04,0
17169,4,816.88,13.61466667,134,0.029850746,0.013487476,0
17171,1,224.91,14.056875,1,1,0,1
17172,2,313.26,19.57875,5,0.4,0.002087683,0
17173,9,3755.65,43.1683908,126,0.071428571,0.000892061,0
17174,1,59.9,14.975,1,1,0,1
17175,5,1430.94,22.3584375,253,0.019762846,0.001156069,0
17176,1,306.13,20.40866667,1,1,0,1
17179,3,711.79,8.897375,184,0.016304348,0,1
17180,6,780.38,5.957099237,260,0.023076923,0.004411765,0
17181,2,239.92,10.43130435,317,0.006309148,0,0
17183,8,3286.91,43.24881579,98,0.081632653,0.025316456,0
17186,2,144,72,14,0.142857143,0,0
17187,1,203.95,20.395,1,1,0,1
17188,9,2275.58,25.56831461,352,0.025568182,0.020753267,0
17189,2,384.4,6.301639344,254,0.007874016,0,1
17190,3,249.74,12.487,149,0.020134228,0.00625,0
17191,7,2095.13,8.84021097,341,0.020527859,0,0
17193,9,1674.46,47.84171429,142,0.063380282,0.012924071,0
17194,2,262.62,9.055862069,87,0.022988506,0,1
17197,1,1013.01,34.93137931,1,1,0,0
17198,3,692.22,7.210625,348,0.00862069,0,0
17201,1,342.63,8.56575,1,1,0,0
17203,6,3563.85,23.44638158,25,0.24,0,0
17204,9,1352.91,20.19268657,186,0.048387097,0.096774194,1
17205,1,384.08,29.54461538,1,1,0,0
17206,1,204.24,29.17714286,1,1,0,0
17211,9,2299.67,10.79657277,343,0.026239067,0.009923664,0
17212,1,226.85,56.7125,1,1,0,1
17213,11,2741.08,16.71390244,327,0.033639144,0.007712082,0
17214,7,984.12,9.462692308,299,0.023411371,0.003636364,0
17217,1,113.5,12.61111111,1,1,0,1
17218,10,1960.72,7.155912409,364,0.027472527,0,0
17219,1,114.23,4.5692,1,1,0,0
17220,14,3198.25,6.77595339,340,0.041176471,0,0
17221,2,335.13,5.31952381,29,0.068965517,0,0
17222,1,354.15,12.64821429,1,1,0,0
17223,2,426.79,8.71,59,0.033898305,0,1
17226,1,393.49,18.73761905,1,1,0,1
17227,6,939.32,19.98553191,350,0.017142857,0,0
17228,8,1906.09,9.163894231,357,0.022408964,0,0
17229,2,318.76,6.78212766,47,0.042553191,0,1
17230,11,3466.67,47.48863014,96,0.114583333,0.06310367,1
17231,14,3127.82,5.728608059,350,0.04,0.003456221,0
17232,2,421.52,11.70888889,12,0.166666667,0,0
17233,1,190.88,7.6352,1,1,0,0
17234,1,149.89,10.70642857,1,1,0,1
17235,2,550.06,18.96758621,348,0.005747126,0,0
17236,6,916.13,8.725047619,351,0.017094017,0,0
17237,2,314.69,16.56263158,12,0.166666667,0,0
17238,17,3744.65,6.615989399,369,0.046070461,0,0
17239,2,379.95,23.746875,40,0.05,0.006711409,1
17242,2,1135.04,28.376,73,0.02739726,0,1
17243,30,8628.55,21.20036855,369,0.081300813,0.002379536,0
17244,1,954.9,30.80322581,1,1,0,0
17245,1,171.45,19.05,1,1,0,1
17247,1,282.19,5.130727273,1,1,0,0
17248,1,318.65,4.618115942,1,1,0,1
17250,2,384.52,6.745964912,258,0.007751938,0,0
17251,1,283.28,7.263589744,1,1,0,1
17252,2,353.86,4.067356322,70,0.028571429,0,1
17253,1,178.26,9.903333333,1,1,0,0
17254,2,272.44,2.4325,11,0.181818182,0,0
17255,2,298.41,3.825769231,259,0.007722008,0,0
17256,2,240,15,205,0.009756098,0,1
17259,2,603.37,4.865887097,221,0.009049774,0,1
17262,5,1253.36,104.4466667,314,0.015923567,0,0
17263,1,63.44,2.75826087,1,1,0,1
17265,2,562.9,4.432283465,42,0.047619048,0,1
17266,3,310.64,3.883,146,0.020547945,0,0
17267,2,317.62,8.358421053,1,2,0,1
17268,4,763.64,127.2733333,138,0.028985507,0,1
17272,5,2144.53,18.48732759,221,0.022624434,0.001126126,0
17274,1,111.98,4.147407407,1,1,0,0
17277,2,1065.35,15.43985507,96,0.020833333,0,1
17278,1,246.04,16.40266667,1,1,0,1
17279,1,187.83,20.87,1,1,0,0
17282,3,1703.41,18.12138298,170,0.017647059,0,1
17284,7,1641.68,5.583945578,277,0.025270758,0.001468429,0
17286,1,153.92,3.420444444,1,1,0,0
17287,7,1064.11,8.581532258,347,0.020172911,0,0
17288,7,1419.73,9.998098592,350,0.02,0,0
17289,4,936.16,8.358571429,149,0.026845638,0.001926782,0
17290,2,525.24,5.149411765,13,0.153846154,0,0
17291,1,550.8,550.8,1,1,0,1
17293,9,1875.11,13.8897037,353,0.025495751,0,0
17295,3,556.95,8.07173913,36,0.083333333,0,0
17297,1,131.78,2.583921569,1,1,0,0
17298,2,498.42,16.614,24,0.083333333,0,1
17299,4,669.11,11.73877193,162,0.024691358,0,0
17301,1,197.63,2.994393939,1,1,0,0
17302,6,1119.93,13.8262963,291,0.020618557,0.003490401,0
17303,1,250.04,4.717735849,1,1,0,1
17306,21,8600.73,124.6482609,343,0.06122449,0.001830863,0
17307,1,-152.64,-152.64,1,1,-1,1
17309,1,82.75,6.895833333,1,1,0,1
17311,2,1384.85,25.17909091,239,0.008368201,0,0
17312,3,644.3,46.02142857,21,0.142857143,0,1
17313,2,2288.13,81.71892857,14,0.142857143,0.01447178,0
17314,11,2514.76,18.49088235,288,0.038194444,0.006369427,0
17315,43,6204.46,12.74016427,357,0.120448179,0.008298755,0
17317,5,2524.02,229.4563636,44,0.113636364,0.067039106,0
17320,3,1200.62,16.44684932,268,0.01119403,0,1
17321,2,700.86,6.550093458,60,0.033333333,0,0
17323,9,908.99,4.455833333,278,0.032374101,0.007792208,0
17324,4,990.23,19.8046,349,0.011461318,0,0
17325,1,96.8,16.13333333,1,1,0,1
17329,2,523.11,15.85181818,301,0.006644518,0,0
17330,2,363.9,60.65,45,0.044444444,0,0
17331,1,175.2,175.2,1,1,0,1
17333,1,494.25,17.65178571,1,1,0,0
17334,3,306.6,25.55,8,0.375,0.003184713,1
17337,7,1944.32,3.548029197,159,0.044025157,0.023387097,1
17338,10,6612.18,8.734715984,345,0.028985507,0.001601025,0
17339,2,243.36,27.04,271,0.007380074,0,1
17340,16,11891.18,28.04523585,358,0.044692737,0.011013216,0
17341,3,781.36,4.269726776,210,0.014285714,0,1
17343,1,193.64,11.39058824,1,1,0,1
17344,1,160.57,5.0178125,1,1,0,0
17345,4,537.74,6.18091954,182,0.021978022,0,0
17346,16,2611.58,5.192007952,370,0.043243243,0.010982306,0
17347,1,228.96,228.96,1,1,0,0
17348,5,1159.52,5.393116279,284,0.017605634,0,0
17349,1,110.75,12.30555556,1,1,0,1
17350,5,1256.19,17.44708333,43,0.11627907,0.04743083,0
17351,3,587.15,21.7462963,238,0.012605042,0,0
17353,2,1740,217.5,26,0.076923077,0,1
17354,1,1393.06,87.06625,1,1,0,0
17356,1,178.22,9.38,1,1,0,1
17357,2,388.14,8.625333333,1,2,0,0
17358,2,365.85,6.200847458,53,0.037735849,0,1
17359,1,127.86,8.524,1,1,0,0
17360,3,585.79,4.43780303,167,0.017964072,0,0
17361,3,488.2,16.83448276,243,0.012345679,0,0
17362,2,312.23,8.920857143,71,0.028169014,0,1
17364,12,4455.73,10.76263285,331,0.036253776,0.007835821,0
17365,8,4801.56,10.25974359,321,0.024922118,0,0
17367,1,168.4,4.952941176,1,1,0,1
17368,9,1349.52,10.543125,315,0.028571429,1.045588235,0
17370,4,446.18,13.52060606,97,0.041237113,0,0
17371,3,423.89,4.872298851,344,0.00872093,0,0
17372,8,1342.68,5.307035573,322,0.02484472,0,0
17373,4,646.92,11.34947368,273,0.014652015,0,0
17374,2,495.77,17.70607143,63,0.031746032,0,1
17375,4,372.5,5.246478873,172,0.023255814,0.016620499,1
17376,2,203.2,8.466666667,241,0.008298755,0,0
17377,21,3925.92,9.36973747,350,0.06,0.000481928,0
17379,1,404.66,4.875421687,1,1,0,0
17381,30,20272.43,184.2948182,364,0.082417582,0.000116977,0
17382,1,65.4,32.7,1,1,0,0
17383,1,199.29,3.907647059,1,1,0,0
17384,2,336.4,22.42666667,200,0.01,0,0
17385,1,261.11,5.555531915,1,1,0,0
17386,6,2686.42,95.94357143,158,0.037974684,0,0
17387,2,784.11,10.05269231,14,0.142857143,0,0
17388,4,1259.56,83.97066667,210,0.019047619,0,0
17389,43,31300.08,139.7325,339,0.126843658,0.024495289,0
17391,2,508.8,169.6,1,2,0,1
17392,2,457.91,7.385645161,52,0.038461538,0,1
17394,1,203.87,50.9675,1,1,0,1
17396,8,7330.8,271.5111111,333,0.024024024,0,0
17397,2,696.41,7.569673913,1,2,0,0
17398,3,653.38,17.19421053,141,0.021276596,0,1
17400,5,2129.96,9.999812207,227,0.022026432,0,1
17402,13,2633.85,44.64152542,365,0.035616438,0,0
17403,1,281.62,8.533939394,1,1,0,0
17404,18,30300.82,150.7503483,357,0.050420168,0.013117188,0
17405,5,967.22,10.28957447,150,0.033333333,0.029787234,0
17406,5,1928.72,16.62689655,37,0.135135135,0.003826531,1
17408,1,32.65,16.325,1,1,0,1
17409,2,771.85,59.37307692,64,0.03125,0,1
17410,5,1214.72,18.98,200,0.025,0,0
17411,4,748.94,17.4172093,354,0.011299435,0.026845638,0
17412,7,1258.06,19.06151515,370,0.018918919,0,0
17414,2,778,129.6666667,142,0.014084507,0,0
17415,1,507.84,36.27428571,1,1,0,0
17416,9,6838.34,25.23372694,252,0.035714286,0.008438819,0
17418,2,463.46,15.44866667,282,0.007092199,0,0
17419,14,4200.97,20.19697115,356,0.039325843,0.002136752,0
17420,3,598.83,19.961,324,0.009259259,0,0
17422,10,1853.13,13.72688889,280,0.035714286,0.02642369,0
17423,4,663.63,23.70107143,173,0.023121387,0.090261283,0
17425,2,759.17,17.65511628,42,0.047619048,0,0
17426,7,5022.26,18.46419118,278,0.025179856,0.003893576,0
17427,1,100.8,50.4,1,1,0,0
17428,33,17078.45,49.79139942,369,0.089430894,0.004133545,0
17429,4,512.12,12.19333333,99,0.04040404,0.012987013,1
17430,2,265.76,18.98285714,333,0.006006006,0,0
17431,1,403.3,9.379069767,1,1,0,1
17432,2,365.76,7.62,20,0.1,0,0
17433,1,303.16,5.614074074,1,1,0,0
17434,9,2333.42,16.90884058,83,0.108433735,0.004747774,0
17436,2,216.3,24.03333333,226,0.008849558,0,0
17438,2,378.3,19.91052632,7,0.285714286,0.03,1
17440,5,177.1,22.1375,100,0.05,0.060344828,1
17442,10,2210.26,15.78757143,336,0.029761905,0.004026846,0
17443,1,534.24,534.24,1,1,0,1
17444,3,2940.04,21.77807407,26,0.115384615,0,1
17446,2,120.9,13.43333333,134,0.014925373,0,1
17447,2,541.53,15.0425,32,0.0625,0,0
17448,1,-4287.63,-4287.63,1,1,-1,1
17449,8,2504.86,8.977992832,358,0.022346369,0.006278027,0
17450,55,187482.17,534.1372365,360,0.152777778,0.013965145,0
17451,10,1648.95,15.41074766,105,0.095238095,0.021222411,0
17453,2,486.72,25.61684211,47,0.042553191,0,0
17454,4,517.53,8.484098361,168,0.023809524,0,1
17455,1,131.7,16.4625,1,1,0,1
17456,1,249.86,14.69764706,1,1,0,1
17457,5,1737.7,91.45789474,213,0.023474178,0,1
17458,1,316.5,5.861111111,1,1,0,0
17459,2,657.3,5.921621622,17,0.117647059,0,0
17460,8,452.63,12.23324324,295,0.027118644,0.340909091,0
17461,3,757.46,6.823963964,7,0.428571429,0,0
17462,3,662.94,23.67642857,233,0.012875536,0.013392857,0
17463,6,1881.36,8.590684932,297,0.02020202,0.004587156,0
17464,1,289.96,32.21777778,1,1,0,1
17466,2,763.28,18.61658537,69,0.028985507,0,0
17468,2,137,27.4,5,0.4,0,0
17469,6,1843.06,20.47844444,189,0.031746032,0.011568123,0
17470,5,1125.07,14.42397436,324,0.015432099,0,0
17472,3,710.29,3.924254144,109,0.027522936,0,1
17475,1,194.37,13.88357143,1,1,0,0
17480,2,506.51,16.33903226,4,0.5,0.005952381,0
17481,5,1249.34,15.05228916,91,0.054945055,0.000943396,0
17483,3,414.04,19.71619048,118,0.025423729,0,0
17486,1,396.87,16.53625,1,1,0,1
17489,2,376.64,12.98758621,154,0.012987013,0,0
17490,11,1926.88,22.4055814,176,0.0625,0.110675808,0
17491,11,3541.92,32.19927273,367,0.029972752,0.000497018,0
17492,1,374.57,31.21416667,1,1,0,1
17495,2,497.56,18.42814815,32,0.0625,0,0
17496,1,271.05,27.105,1,1,0,1
17498,1,272.22,16.01294118,1,1,0,0
17499,1,622.88,15.572,1,1,0,1
17500,3,1138,227.6,13,0.230769231,0,0
17501,2,288.6,16.03333333,1,2,0,1
17502,4,689.1,24.61071429,20,0.2,0,0
17503,2,558.96,14.70947368,36,0.055555556,0,0
17504,10,2745.28,19.60914286,117,0.085470085,0.142857143,1
17505,2,1145.84,22.03538462,45,0.044444444,0,1
17506,2,294.29,18.393125,6,0.333333333,0.022058824,0
17507,2,605.58,6.881590909,48,0.041666667,0,1
17508,1,387.31,17.605,1,1,0,1
17509,11,6100.74,16.53317073,6,1.833333333,0.001133144,0
17510,1,308.48,15.424,1,1,0,0
17511,46,88125.38,81.90091078,371,0.123989218,0.024392179,0
17512,11,2920.04,27.54754717,273,0.04029304,0.000363372,0
17513,1,513.2,85.53333333,1,1,0,0
17514,1,208.65,5.21625,1,1,0,1
17515,4,639.02,7.345057471,287,0.013937282,0,0
17516,5,768.08,5.606423358,271,0.018450185,0,0
17517,1,153.94,13.99454545,1,1,0,1
17519,7,1839.07,22.15746988,352,0.019886364,0.00243309,0
17520,1,546.81,18.227,1,1,0,0
17521,4,721.96,15.69478261,175,0.022857143,0.001930502,0
17522,5,1070.71,14.66726027,217,0.023041475,0,0
17523,4,652.74,19.78,8,0.5,0,0
17524,1,145,24.16666667,1,1,0,1
17525,1,422.7,46.96666667,1,1,0,1
17526,8,706.7,30.72608696,365,0.021917808,0.206225681,0
17527,6,888.86,18.14,165,0.036363636,0.05399568,0
17528,11,3540.1,13.61576923,71,0.154929577,0.003755869,0
17530,10,2385,6.053299492,364,0.027472527,0,0
17531,2,293.45,19.56333333,70,0.028571429,0.007407407,1
17534,1,223.36,24.81777778,1,1,0,0
17535,1,164.4,12.64615385,1,1,0,1
17536,1,76.5,25.5,1,1,0,1
17537,2,897.62,11.96826667,274,0.00729927,0,0
17538,1,98.42,10.93555556,1,1,0,0
17540,3,570.4,21.93846154,308,0.00974026,0.005181347,0
17542,1,170.75,6.83,1,1,0,1
17545,3,645.96,4.454896552,1,3,0,0
17547,1,-11.8,-5.9,1,1,-1,1
17548,3,-141.48,-8.322352941,156,0.019230769,-1.439393939,1
17549,2,148.86,24.81,28,0.071428571,0,0
17550,3,267.16,6.360952381,46,0.065217391,0,1
17551,1,306.84,7.135813953,1,1,0,1
17552,6,909.96,17.84235294,330,0.018181818,0.015536723,0
17553,1,1487.6,743.8,1,1,0,1
17554,5,1952.45,22.18693182,147,0.034013605,0,0
17555,2,483.26,4.559056604,315,0.006349206,0,0
17556,1,157.9,26.31666667,1,1,0,1
17557,3,541.46,15.92529412,67,0.044776119,0,0
17560,4,854.95,32.88269231,216,0.018518519,0,1
17561,1,167.62,3.643913043,1,1,0,0
17562,8,1107.38,17.3028125,160,0.05,0.004920049,0
17564,3,454.01,9.265510204,56,0.053571429,0,0
17566,2,901.21,5.929013158,18,0.111111111,0,0
17567,10,4012.56,22.66983051,366,0.027322404,0.084019769,0
17569,1,344.14,11.86689655,1,1,0,1
